amount,time_hr,distance_km,v1,v2,is_fraud
389.3414860173637,2.8773862433450903,3.6820264672191394,0.8983595683469856,-0.518637997484576,0
85.6525414053077,19.902883183602132,7.131923519724113,0.1488768039176911,0.36575998609291555,0
498.18528844808725,1.385571821402813,0.32056312910246243,0.820553502887897,0.0017948728781070852,0
446.87249698310256,23.455389791796087,8.443844677613562,0.006273156184418285,-3.044656539243162,0
43.89635609173527,18.943028359672454,2.384208856811467,0.094621044669358,-0.19609321067693788,0
24.611318547436788,3.8511027425094344,1.7080606032544332,-0.8360916702196265,-0.2899813544366399,0
63.286786030619865,18.26419016388941,7.496498486999954,0.3418252139549665,0.01804725246822428,0
313.82843896436106,3.649165618187803,2.6683267104641417,-0.3635732949150291,0.5850213322877983,0
273.634561163333,14.106464660692758,7.097953669731081,-0.5706404302001128,0.8091127907313788,0
113.51092374223194,0.4590951944948882,9.712685968266808,1.1969109487613523,0.012521864329786338,0
48.80378851570015,15.421564788844597,7.093324099701657,-1.0056013756894657,-1.181981996068219,0
285.9327198894713,22.867560408060143,16.683282164168826,0.29746205311781654,1.4930031044432035,0
136.4720210814095,1.6404768074390068,15.196473168567767,0.3903661943953757,-2.3789960407532242,0
318.53342288677925,11.104214521569444,17.56067025688914,0.9562950020913461,-1.2541609869956039,0
40.23838098781335,22.812745262068884,17.472370574744307,-0.6080061429373236,-1.096875079383986,0
253.2505658701638,20.08898700583056,11.50718346258197,0.7826298263165181,0.7769367029315166,0
195.02615457973965,22.96319557162287,0.27724271825720237,-0.5998220233198494,0.5896392313574,0
8.441304612939398,6.156721498661947,13.760911141482577,1.0960699074773985,0.019599616577628293,0
68.21817439944124,1.9856840548365575,6.956446948660919,0.06364906149651771,-0.6292206728473624,0
431.3781481999008,7.533073836360655,4.117639763566423,-1.3537546747097586,-1.8802884105687847,0
208.14642935988246,5.424695947583993,13.384380598497334,0.5496831862902597,0.731898069234381,0
496.11821733753976,11.002354179154512,5.335890988676617,1.5794378916948595,-0.8814337052269955,0
1434.8717285548566,3.5352703407157224,89.85567822128604,3.316814098836685,-2.5661351016954947,1
440.16356224327154,19.61107540837404,3.603172954652385,0.3911278769327262,-0.31207193205273287,0
4788.827458799617,5.348723238868496,444.71970516703743,4.845690071639963,-3.473029245816357,1
58.406256361685706,6.7724897926368035,16.893318181804485,1.310191908080897,-0.35807944617931886,0
272.9269564446746,22.67367021079391,0.7853010329732046,-0.4986338957884514,-1.4289046065117268,0
147.90339970149643,10.478740554450386,10.767899585739153,-1.9673250642259945,1.0380125273159622,0
255.41489604781066,0.23817170706805513,10.089118833387108,-1.4961588131646497,-0.081894379572493,0
27.992954296398874,1.5564862675912403,4.4247739289212795,-0.5509818035382495,-0.4665740712027766,0
23.15818543084596,0.2127188427232536,3.580632748831676,0.14959795751878804,-1.1569413972294713,0
107.17852952149859,13.8509420649197,4.654566978311037,0.7556658387443146,-0.4513028643436646,0
201.28867724902872,21.82691066249381,1.0230041124079525,0.6095260452086012,1.9120054690526975,0
174.1995890904486,3.8801144696870855,3.914252801992981,1.150267395898296,1.436368034243754,0
394.2407821356983,10.503871875556882,4.081753223115205,1.9002684243109647,-0.22549342333463607,0
389.6877233840812,15.266305113829013,7.556784274543733,0.240205843946223,-1.1204179189363892,0
272.30589772923275,1.4974576463586535,10.521880265030841,-0.7267419048820193,1.030919338366907,0
201.47702171979006,7.3870999603378955,0.7292210165123691,-1.625544033562061,0.4096853437465497,0
113.03567449320676,16.888794711097223,7.250039690630263,-1.3481770454274902,1.9186063338762078,0
88.89890960961579,2.4152994845648,15.59033402848127,-0.5347566708443231,-0.5450872299955903,0
117.82790545826113,10.051039657779874,19.806646075872965,0.35625278870608357,1.1196877785533812,0
2308.54418580185,4.961694150504665,322.7870918408632,3.6170364467271585,0.35444288040923944,1
195.623375657953,4.170278235257851,13.781753074964593,-0.25628082425157245,-0.3444772087524527,0
123.87208129520558,23.543697075904443,11.157473513201463,2.324673305852818,-0.5550167015441094,0
313.81036571490364,20.096809914483615,15.443040552316763,0.8671874128277388,-0.4047953794202932,0
271.0108234542718,9.552127030908068,18.900481291611374,0.19839351717748668,-0.0120435529599315,0
412.1559352469686,5.229421302119762,12.601862537233268,0.4877748210843382,-0.35799043441333583,0
125.37023454472977,23.875663055182827,19.515576370978653,-2.1779677321946878,-0.015563088870293978,0
387.26116080184545,0.5806023333925259,7.905186308623156,-0.5964114079688796,0.03757485933586561,0
120.68748054566434,20.33731033371297,6.419940912817957,0.5342078623746747,-0.3128364730515222,0
359.49458374048083,18.161524009645632,1.7393404051186612,0.5024996961292902,-0.17464794568162792,0
483.4941354266164,8.587158367810602,11.28463633369072,-1.0861262991814098,-0.9365920062436421,0
251.1015081841715,5.1579032888735,7.721018713036716,0.13659739558875236,2.002427467644797,0
327.72082345378726,4.421396141712627,13.94327384275961,0.4096361186839937,-1.2261793578126834,0
192.94774204279713,17.239948208928094,12.974942277900363,1.118549944255326,-0.9722982447348347,0
368.139118377894,21.802429245105007,12.991120135139235,-0.9392415406820068,-0.7341618661210141,0
381.70687551678446,6.452484345172644,12.467591319198142,-1.7690503037393988,0.9453117712358652,0
17.776893939996057,5.515841419142842,11.586268055769217,-1.4308312016246718,1.1535028497815438,0
318.14783710130433,4.863183219248236,13.266214190080039,-1.0069273609451441,-0.028217878937229775,0
323.4276681289648,14.446162344363158,1.701127709784822,-0.8261119917145421,-0.19547264358597383,0
205.04945921726133,15.887254675052846,15.60096174080087,-2.1537305737914614,-0.9019926494431975,0
484.8878644713076,8.587538018725173,11.875612638869043,-0.1248868853500674,0.5587238369444854,0
34.770459587388686,11.258573065141888,6.189390981772018,0.14775590740012853,-0.5652587392104036,0
119.67749218480448,20.703371307580294,13.800937768188993,1.540323979819886,0.8085710068901167,0
3883.4430996613587,1.7232754267641692,390.8794202683277,2.567200648977306,-2.1962008905904336,1
102.74789248066897,9.8687397331811,14.704570362031921,1.2727147339712648,-0.3998267342865265,0
220.23953260885438,9.82588972360844,18.10597998021031,0.42834205066072495,0.3143386831314305,0
477.9842294976927,0.538221339889323,18.538151242917284,0.1996104184027828,-0.21208966992042563,0
84.80453719073219,1.5036768829285085,5.4399721068871205,-2.0199273321561364,0.8822864925992157,0
349.2562673114818,13.376092069752193,1.00350700639948,0.04092474872892285,-1.655224712189433,0
287.4518245862207,12.169431521729239,1.6644613241614459,0.8095944359718859,0.5413212940082783,0
439.3486466958912,1.0955698920572097,6.304788692989016,0.4753656106920102,-0.2655926332624114,0
415.2972661118917,1.5975534699413485,15.959960704384478,1.0067300712270648,1.193586535476262,0
498.977384714002,22.10386850631782,12.553377543176174,-0.06357353918612146,-1.0559898119268434,0
398.04246868879653,9.996106365693095,11.29181277866927,-1.1338303568063541,-2.0713771793381572,0
477.6583139282811,0.29769687065555495,15.843823896033522,-0.0626482221218215,-0.49913895147036563,0
479.0245158301632,2.4234745636262662,8.222268339896972,0.2103671135408869,-0.9506906934152551,0
203.42145129800176,9.927424198047246,2.614346471795146,1.3633765135383398,2.1216313073302033,0
101.91661172070174,5.698403240995351,6.298368891777915,0.14693529838668778,1.6505729632328479,0
194.06012162818348,6.265164629636354,3.849863012716541,-0.10609063534142033,-1.3326784410252037,0
493.5090336172561,0.6287210047695551,1.402162792825139,0.014149264965758293,-0.663436157219488,0
238.67313782944962,21.363387297504353,10.978192632801434,-0.9049478329380662,0.6488819259038391,0
7.850536946570177,6.229834782601181,17.822801835870187,0.3929135105482163,-0.05706129143115594,0
109.96219575457219,4.016568773682744,8.112905188944751,1.500274609000988,2.0994075205025093,0
253.770207849404,4.211799057152577,15.035963271738659,-1.0763811874020583,0.8461184692959337,0
166.88141497380315,19.55855348497294,9.432527303905234,0.4469817170098519,2.824220426395203,0
40.272080243803,22.39692210622335,13.24464316659186,-0.34677157676671216,2.206468979884672,0
484.804755131454,10.714068393637973,2.536480451008376,0.3896045240919878,-0.30082595603229867,0
172.30760264151021,5.103465032906307,4.666656452986533,0.29156367668197275,0.2680504275897533,0
413.9034769750015,11.62891188192026,12.40469697922241,-0.3717790115234884,-0.7067067683730057,0
307.4355894812409,12.008626709173456,3.383237876848404,0.07450959382677262,-0.041248128979203026,0
309.53362192435037,15.055894442176271,5.8531019533481565,-0.6316515245136439,0.28121168258406537,0
276.62322573646014,3.377076673170202,0.6934540845213277,-0.6083507646793376,0.6817434088151417,0
111.83140861093737,20.74952662854408,1.6319744000967673,-1.9493717553224232,1.1273500893554853,0
84.23545930251363,19.22353680968076,2.8848004223620705,0.43945269045799057,-1.0040796329550274,0
375.2962238176184,12.036431048403994,3.764643995380912,-0.28857511715410117,-0.5789842199399048,0
270.8677382001811,2.663954370991556,11.5671952623308,-0.8522246429973241,0.3989921575016956,0
20.411371027833123,13.062095186728744,12.011663939742721,-0.19044618592921678,0.7043362098540789,0
17.692822574185666,23.973422688798976,15.23779788754968,-0.9420601835742449,0.3888189102637133,0
2794.504766925246,5.607348435259691,340.9407944513297,3.6087361300107212,-0.6468630326175979,1
150.76055097324925,11.973495948862606,11.921002315219004,-0.38245239766929023,-0.9282199673480178,0
297.1641801001981,15.711616484782908,5.953005551365608,2.0826603221097977,-0.3451040968191901,0
62.9481731316649,1.2272491546104174,3.7987227291512182,-0.14325891536419263,-0.4357644969706192,0
485.84057155061157,6.078537204545162,8.510113185436856,-0.6355410988155566,0.8913439016052467,0
92.66978630648923,20.596249275771935,11.556141005021694,0.7014947819247145,-0.04147177799914767,0
114.87622015680998,5.020451169790268,12.627519552867533,-0.5571305725722312,0.7699687313352226,0
96.33790458140678,16.62077835689059,1.9684837820273748,-1.3805987058996512,2.0487082576988507,0
468.3966132095866,3.4073277542638536,16.367608495590705,-1.4972576451786446,-1.2692911052431042,0
400.7081474599761,21.203154311665457,0.0837488725591573,2.5393816227828614,0.0321850870368397,0
310.9734790266584,10.570592407498177,11.760009268592569,0.8280588148933092,-1.7941918665494363,0
423.9938844085865,9.483141782676078,13.497864061083096,2.5879089735306846,-0.24672442411444054,0
467.2681336763129,18.547429758968097,1.1691597447375401,-1.0990447515548727,0.23425926445676556,0
